Time (ms),Accelerometer X (mGal),Accelerometer Y (mGal),Accelerometer Z (mGal),Gyro X,Gyro Y,Gyro Z,Magnetic X,Magnetic Y,Magnetic Z,Locomotion,Arm Motion,Arm Object
2667,557,115,204,-1936,-2422,-2347,-390,581,7,0,0,0
2700,714,214,238,-1488,-2019,-2180,-423,551,63,0,0,0
2733,820,267,249,-1506,-1866,-1891,-454,518,118,0,0,0
2767,932,212,165,-1149,-1728,-1596,-473,487,170,0,0,0
2800,1024,225,109,-566,-1515,-1064,-486,457,208,0,0,0
2833,1051,215,99,-434,-1304,-589,-487,442,238,0,0,0
2867,1102,208,-2,-169,-1134,-187,-486,435,265,0,0,0
2900,1014,200,-61,517,-977,133,-479,437,277,0,0,0
2933,945,220,-168,1099,-1083,206,-467,447,280,0,0,0
2967,986,252,-181,1987,-1087,267,-444,467,271,0,0,0
3000,954,303,-288,2981,-1189,229,-434,490,245,0,0,0
3033,1035,470,-437,4183,-1594,147,-428,517,212,0,0,0
3067,1141,853,-590,6161,-1785,-59,-422,545,141,0,0,0
3100,1029,1365,-703,7907,-1246,302,-421,563,26,0,0,0
3133,1068,1296,-694,8822,64,812,-403,560,-139,0,0,0
3167,920,1617,-1072,8802,2365,1204,-369,510,-321,0,0,0
3200,611,1683,-999,9273,6183,2210,-285,416,-504,0,0,0
3233,-347,677,726,7823,8487,1864,-88,256,-658,0,0,0
3267,-1642,-769,1148,-4103,-2896,-4152,14,220,-676,0,0,0
3300,1809,-1510,339,-383,2590,1304,32,261,-667,0,0,0
3333,980,1016,483,2232,430,-881,48,201,-691,0,0,0
3367,936,499,412,-1114,501,83,41,229,-672,0,0,0
3400,780,-195,691,-596,-51,276,44,255,-664,0,0,0
3433,819,-143,595,-166,-48,245,45,256,-661,0,0,0
3467,822,-172,524,-456,52,30,64,240,-673,0,0,0
3500,756,-69,578,-370,71,-25,66,248,-671,0,0,0
3533,768,-90,571,-343,-56,-24,53,277,-654,0,0,0
3567,765,-127,535,-159,-109,-121,47,284,-652,0,0,0
3600,744,-71,575,-176,-35,-198,45,287,-651,0,0,0
3633,747,-122,581,-69,-67,-239,48,275,-656,0,0,0
3667,781,-100,591,102,-28,-279,44,274,-658,0,0,0
3700,747,-80,707,-86,-69,-277,35,287,-651,0,0,0
3733,707,-125,754,-183,-227,-357,27,288,-647,0,0,0
3767,640,-56,755,-486,-175,-477,18,296,-646,0,0,0
3800,625,-88,840,-750,-174,-587,8,304,-644,0,0,0
3833,653,-88,766,-824,-191,-739,-5,321,-635,0,0,0
3867,676,-126,731,-1123,-11,-863,-19,348,-620,0,0,0
3900,660,-6,766,-1591,27,-973,-30,373,-601,0,0,0
3933,702,-71,642,-1669,167,-1111,-46,404,-578,0,0,0
3967,674,-36,651,-1574,425,-1349,-63,430,-558,0,0,0
4000,689,6,763,-1762,472,-1484,-80,457,-534,0,0,0
4033,700,50,793,-2146,448,-1799,-96,483,-504,0,0,0
4067,639,63,846,-2578,307,-2131,-127,515,-467,0,0,0
4100,584,98,890,-2695,93,-2467,-166,541,-418,0,0,0
4133,499,170,920,-2676,-317,-2877,-228,552,-365,0,0,0
4167,447,333,879,-2903,-784,-3301,-295,556,-308,0,0,0
4200,461,507,810,-3071,-1282,-3542,-358,549,-247,0,0,0
4233,536,636,629,-2827,-1547,-3450,-432,521,-175,0,0,0
4267,605,749,571,-2691,-1700,-3266,-496,481,-106,0,0,0
4300,769,816,417,-3102,-1749,-2943,-556,428,-25,0,0,0
4333,814,703,312,-2870,-1604,-2698,-591,375,49,0,0,0
4367,911,661,192,-2024,-1462,-2317,-612,330,102,0,0,0
4400,1074,665,41,-1606,-1143,-1790,-628,284,148,0,0,0
4433,1178,559,-9,-974,-774,-1115,-637,252,177,0,0,0
4467,1191,553,-33,-629,-454,-641,-630,228,194,0,0,0
4500,1154,450,25,-557,-208,-338,-632,214,203,0,0,0
4533,1057,449,137,-104,9,-77,-641,211,209,0,0,0
4567,946,472,237,-40,67,119,-640,212,210,0,0,0
4600,878,448,283,274,35,321,-640,217,210,0,0,0
4633,885,447,255,674,46,456,-629,229,200,0,0,0
4667,887,444,223,917,20,618,-626,243,193,0,0,0
4700,905,447,160,1256,27,692,-628,261,186,0,0,0
4733,950,496,103,1750,136,784,-621,284,170,0,0,0
4767,973,582,34,2140,208,1015,-617,310,148,0,0,0
4800,1082,626,-41,2689,270,1310,-598,344,111,0,0,0
4833,1120,742,-67,3452,428,1807,-579,382,69,0,0,0
4867,1056,870,-52,4086,609,2115,-565,420,13,0,0,0
4900,966,952,-37,4417,801,2338,-534,455,-59,0,0,0
4933,888,1017,-8,4932,658,2360,-498,477,-146,0,0,0
4967,823,1186,-18,5450,682,2362,-444,486,-249,0,0,0
5000,632,1255,-232,6031,1244,2467,-394,465,-353,0,0,0
5033,324,1355,-319,6598,2608,2667,-336,418,-465,0,0,0
5067,-17,1145,167,6688,4589,3039,-224,328,-589,0,0,0
5100,189,370,-86,5765,6895,2537,-57,210,-675,0,0,0
5133,-1620,-647,1689,-1910,-3179,-3344,23,167,-701,0,0,0
5167,1883,-1461,-437,414,585,1204,-2,204,-691,0,0,0
5200,596,970,882,1662,1238,-212,29,156,-695,0,0,0
5233,1035,292,440,-1314,-248,-26,33,174,-691,0,0,0
5267,858,74,663,75,-205,339,28,185,-690,0,0,0
5300,704,185,715,-366,-354,300,12,172,-697,0,0,0
5333,829,-56,583,-215,-69,320,13,178,-695,0,0,0
5367,812,-9,573,-296,-259,148,15,196,-688,0,0,0
5400,800,-1,540,-297,-232,-22,8,201,-684,0,0,0
5433,745,27,557,-331,-12,-82,4,209,-681,0,0,0
5467,721,41,656,-257,103,-117,0,211,-683,0,0,0
5500,702,39,777,-542,42,-260,1,219,-680,0,0,0
5533,668,33,817,-756,-79,-410,2,238,-672,0,0,0
5567,624,13,762,-984,131,-483,-3,258,-662,0,0,0
5600,569,-32,758,-1353,361,-664,-3,284,-650,0,0,0
5633,512,-24,819,-1688,337,-1077,-14,316,-637,0,0,0
5667,486,-27,793,-2099,344,-1535,-24,354,-613,0,0,0
5700,451,31,796,-2265,417,-1958,-31,396,-585,0,0,0
5733,480,30,819,-2043,368,-2397,-58,429,-555,0,0,0
5767,499,119,857,-2049,225,-2988,-95,455,-526,0,0,0
5800,534,251,827,-2751,-17,-3547,-165,483,-485,0,0,0
5833,551,333,822,-2656,-107,-3803,-233,499,-439,0,0,0
5867,631,445,824,-1975,-345,-3760,-284,497,-405,0,0,0
5900,665,649,862,-2568,-617,-3776,-351,480,-361,0,0,0
5933,696,701,729,-3530,-794,-3657,-418,466,-303,0,0,0
5967,691,541,687,-3072,-867,-3396,-489,439,-237,0,0,0
6000,659,671,704,-2392,-1107,-3130,-540,403,-184,0,0,0
6033,653,639,682,-1965,-1246,-2714,-577,369,-132,0,0,0
6067,656,583,632,-1417,-1376,-2362,-612,329,-89,0,0,0
6100,654,651,598,-1375,-1441,-1994,-637,289,-44,0,0,0
6133,710,575,474,-1288,-1362,-1639,-652,246,1,0,0,0
6167,772,525,349,-705,-1105,-1247,-660,216,34,0,0,0
6200,824,527,334,-305,-909,-865,-671,200,62,0,0,0
6233,888,528,303,-345,-648,-584,-676,185,81,0,0,0
6267,904,470,333,-302,-432,-389,-677,174,94,0,0,0
6300,896,464,405,-314,-226,-234,-668,165,98,0,0,0
6333,860,413,472,12,-133,-11,-666,163,104,0,0,0
6367,808,436,535,14,-45,129,-676,166,108,0,0,0
6400,776,401,562,-199,19,232,-674,170,111,0,0,0
6433,760,354,577,4,-34,301,-671,175,112,0,0,0
6467,749,341,556,67,-63,326,-663,182,110,0,0,0
6500,771,329,489,29,-180,275,-660,189,113,0,0,0
6533,821,339,428,252,-202,259,-664,195,117,0,0,0
6567,888,418,350,626,-229,379,-663,201,121,0,0,0
6600,958,517,325,875,-301,488,-658,213,122,0,0,0
6633,1033,611,237,1232,-502,719,-646,230,121,0,0,0
6667,1072,692,173,1862,-624,1170,-637,255,119,0,0,0
6700,1104,756,195,2424,-677,1701,-629,288,116,0,0,0
6733,1111,776,139,2998,-867,2106,-608,334,103,0,0,0
6767,1173,892,26,3622,-891,2433,-580,387,82,0,0,0
6800,969,994,131,4187,-829,2614,-535,449,41,0,0,0
6833,727,1076,30,5007,-938,2438,-498,494,-14,0,0,0
6867,556,1308,-112,5982,-554,2351,-468,522,-86,0,0,0
6900,406,1205,-144,6945,87,2510,-424,528,-197,0,0,0
6933,346,1098,-370,7576,1467,2421,-368,497,-338,0,0,0
6967,218,1181,-260,7706,3725,2531,-278,416,-508,0,0,0
7000,141,571,563,7393,5737,2702,-136,288,-642,0,0,0
7033,-768,192,1336,-968,-192,1789,-11,193,-702,0,0,0
7067,1662,-331,-877,-764,1011,1161,-57,268,-668,0,0,0
7100,798,-194,559,3679,1368,-1276,-13,210,-691,0,0,0
7133,1336,470,188,-1128,603,-154,13,190,-680,0,0,0
7167,864,27,361,-459,-56,105,17,213,-672,0,0,0
7200,578,-12,903,62,-352,250,9,217,-687,0,0,0
7233,800,-235,636,-364,66,93,9,221,-683,0,0,0
7267,793,-92,622,-290,-202,-132,7,228,-682,0,0,0
7300,837,-80,521,-332,-512,-299,-10,234,-671,0,0,0
7333,811,-86,502,-364,-340,-371,-23,242,-666,0,0,0
7367,756,-3,685,-557,-134,-350,-28,254,-669,0,0,0
7400,759,-58,684,-749,-75,-473,-35,268,-661,0,0,0
7433,639,-6,735,-1176,83,-441,-41,288,-651,0,0,0
7467,597,-42,873,-1581,181,-513,-46,319,-631,0,0,0
7500,580,-50,847,-2003,133,-772,-50,356,-610,0,0,0
7533,580,-91,804,-2592,206,-1162,-58,398,-584,0,0,0
7567,620,-133,820,-3092,146,-1775,-79,448,-542,0,0,0
7600,638,-51,757,-3419,101,-2424,-114,494,-489,0,0,0
7633,641,55,729,-3723,139,-2962,-176,538,-421,0,0,0
7667,633,209,777,-3730,49,-3442,-240,561,-353,0,0,0
7700,687,426,768,-3748,-185,-3583,-295,567,-287,0,0,0
7733,743,559,746,-4101,-399,-3569,-362,557,-209,0,0,0
7767,749,588,731,-4285,-696,-3660,-432,532,-126,0,0,0
7800,747,669,608,-4210,-1013,-3682,-510,478,-34,0,0,0
7833,712,687,528,-3751,-1266,-3564,-563,416,48,0,0,0
7867,674,767,437,-3119,-1472,-3358,-596,353,114,0,0,0
7900,741,820,160,-2454,-1404,-2835,-622,281,172,0,0,0
7933,896,769,-19,-1336,-898,-2022,-637,224,212,0,0,0
7967,994,760,-72,-647,-372,-1263,-636,179,228,0,0,0
8000,994,667,27,-492,4,-750,-640,155,234,0,0,0
8033,1010,532,118,-425,201,-576,-653,147,234,0,0,0
8067,1050,426,284,-378,128,-487,-658,132,233,0,0,0
8100,1086,430,359,-220,-37,-344,-659,121,232,0,0,0
8133,980,497,359,287,-113,-93,-653,114,232,0,0,0
8167,817,591,395,413,48,238,-652,119,230,0,0,0
8200,766,496,420,224,115,431,-657,127,230,0,0,0
8233,779,429,332,130,208,535,-657,139,227,0,0,0
8267,792,379,329,417,222,561,-656,151,220,0,0,0
8300,822,397,308,740,136,507,-647,171,208,0,0,0
8333,867,448,273,862,59,496,-643,185,201,0,0,0
8367,908,487,260,1238,18,578,-648,199,198,0,0,0
8400,932,524,261,1534,-21,758,-644,220,187,0,0,0
8433,990,539,200,1648,-40,876,-637,246,175,0,0,0
8467,1057,569,175,1978,-17,1092,-624,276,158,0,0,0
8500,1063,586,162,2239,-8,1355,-614,310,136,0,0,0
8533,1054,607,122,2481,136,1608,-603,345,111,0,0,0
8567,1048,705,126,2798,142,1817,-584,383,78,0,0,0
8600,1018,776,118,3053,19,1940,-562,421,40,0,0,0
8633,956,887,83,3517,-219,1957,-526,461,-8,0,0,0
8667,836,970,94,4532,-552,1817,-500,490,-64,0,0,0
8700,722,1002,-43,5760,-717,1846,-477,504,-129,0,0,0
8733,608,1179,-426,6693,9,1880,-448,496,-233,0,0,0
8767,575,1233,-402,6820,1539,2278,-405,460,-359,0,0,0
8800,242,923,-59,6856,4181,2736,-304,392,-511,0,0,0
8833,234,477,249,5274,6090,2213,-161,295,-632,0,0,0
8867,-1376,-317,1104,-4296,-1488,1876,-48,271,-667,0,0,0
8900,1883,-1243,-570,1247,1759,814,-57,315,-647,0,0,0
8933,511,793,692,2285,1201,-631,-24,257,-674,0,0,0
8967,1129,223,114,-1259,-304,-498,-22,275,-649,0,0,0
9000,783,90,634,-56,-236,75,-30,290,-644,0,0,0
9033,927,-71,695,-67,-150,436,-33,283,-659,0,0,0
9067,993,-232,496,-183,-280,185,-33,287,-655,0,0,0
9100,929,-155,455,-252,-387,-62,-41,292,-653,0,0,0
9133,854,-101,467,-200,-274,-194,-50,298,-642,0,0,0
9167,843,-42,499,-143,-214,-150,-57,301,-640,0,0,0
9200,822,-18,510,-258,-198,-119,-64,305,-642,0,0,0
9233,796,-24,571,-416,-152,-90,-69,311,-639,0,0,0
9267,798,-46,626,-557,-128,-85,-74,323,-633,0,0,0
9300,693,-84,680,-867,-70,-230,-78,335,-618,0,0,0
9333,661,-172,725,-1207,-9,-343,-85,358,-607,0,0,0
9367,651,-125,722,-1571,-30,-660,-93,382,-592,0,0,0
9400,605,-93,687,-2006,171,-888,-104,413,-567,0,0,0
9433,588,-138,719,-2252,356,-1280,-117,447,-533,0,0,0
9467,557,-58,774,-2590,353,-1924,-146,484,-493,0,0,0
9500,617,47,742,-3392,361,-2653,-187,518,-442,0,0,0
9533,602,63,730,-3769,443,-3391,-222,541,-387,0,0,0
9567,602,207,785,-3627,394,-3991,-289,547,-324,0,0,0
9600,628,435,830,-4189,76,-4616,-367,530,-258,0,0,0
9633,678,507,764,-4889,-3,-5008,-473,496,-170,0,0,0
9667,617,741,864,-4633,-203,-5055,-552,431,-94,0,0,0
9700,549,809,814,-3608,-723,-4982,-602,352,-36,0,0,0
9733,487,1028,685,-2770,-1262,-4691,-650,254,19,0,0,0
9767,474,1074,578,-2209,-1735,-4031,-677,161,67,0,0,0
9800,605,994,254,-1294,-1742,-3383,-690,62,119,0,0,0
9833,765,1072,153,-287,-1283,-2301,-686,4,154,0,0,0
9867,786,1071,109,216,-863,-1224,-688,-26,178,0,0,0
9900,872,1018,9,175,-463,-483,-684,-40,193,0,0,0
9933,829,880,126,-157,-186,-79,-684,-44,199,0,0,0
9967,818,716,268,264,-173,173,-667,-35,198,0,0,0
10000,811,681,284,555,-38,351,-667,-28,200,0,0,0
10033,738,690,397,282,112,502,-678,-21,202,0,0,0
10067,697,652,411,208,176,651,-680,-9,200,0,0,0
10100,684,590,379,478,212,770,-681,9,196,0,0,0
10133,695,620,377,541,87,730,-673,31,189,0,0,0
10167,721,577,324,836,-194,689,-672,51,190,0,0,0
10200,817,631,275,1138,-239,683,-676,64,195,0,0,0
10233,921,730,252,1401,-276,840,-673,90,197,0,0,0
10267,970,876,52,1866,-241,1268,-668,119,197,0,0,0
10300,1009,983,-38,2323,-182,1841,-651,166,189,0,0,0
10333,1001,1039,-163,2856,-41,2352,-636,225,176,0,0,0
10367,939,1146,-202,3789,-50,2736,-625,290,151,0,0,0
10400,799,1367,-184,5028,-188,3017,-596,363,108,0,0,0
10433,697,1563,-281,6180,40,3062,-556,431,36,0,0,0
10467,480,1609,-314,7405,980,3040,-499,488,-87,0,0,0
10500,78,1550,-338,8369,1914,2713,-441,497,-245,0,0,0
10533,106,1708,-475,8589,2974,2334,-378,448,-405,0,0,0
10567,129,1348,621,8380,4435,2429,-274,333,-567,0,0,0
10600,-25,1086,908,5064,5528,1105,-143,208,-664,0,0,0
10633,1060,-1734,-173,691,-3231,-68,-154,167,-685,0,0,0
10667,793,0,1305,40,2167,-168,-93,142,-703,0,0,0
10700,1564,-180,-855,-717,-128,-606,-87,171,-685,0,0,0
10733,461,248,1234,-242,-334,124,-93,177,-685,0,0,0
10767,909,-60,644,-617,545,396,-84,190,-682,0,0,0
10800,1019,-25,167,-251,-129,134,-71,196,-689,0,0,0
10833,999,-149,447,-202,-145,-14,-74,200,-687,0,0,0
10867,867,-89,521,-459,155,-151,-81,209,-677,0,0,0
10900,833,1,455,-355,235,-159,-78,218,-674,0,0,0
10933,883,-17,339,67,48,-174,-78,221,-673,0,0,0
10967,829,55,481,120,70,-203,-76,216,-681,0,0,0
11000,835,44,617,-228,-125,-130,-77,218,-678,0,0,0
11033,858,-17,516,-250,-358,-55,-87,222,-673,0,0,0
11067,813,-27,527,-324,-249,-94,-95,229,-669,0,0,0
11100,813,-46,583,-428,-244,-202,-101,237,-664,0,0,0
11133,834,-22,530,-638,-385,-376,-115,249,-658,0,0,0
11167,754,-3,540,-948,-274,-444,-128,265,-648,0,0,0
11200,675,-45,602,-1149,-55,-561,-137,282,-638,0,0,0
11233,665,-38,517,-1190,37,-819,-145,304,-624,0,0,0
11267,622,11,429,-1378,410,-1108,-153,322,-612,0,0,0
11300,571,-24,464,-1543,691,-1587,-162,348,-596,0,0,0
11333,557,-23,440,-1565,886,-2271,-174,364,-580,0,0,0
11367,568,27,380,-1569,1224,-3074,-182,374,-566,0,0,0
11400,551,187,408,-1380,1407,-3856,-205,375,-557,0,0,0
11433,456,259,383,-1195,1424,-4473,-233,362,-553,0,0,0
11467,377,346,335,-708,1705,-5108,-280,330,-556,0,0,0
11500,179,583,455,-230,1898,-5308,-304,284,-572,0,0,0
11533,133,595,406,276,1936,-5361,-299,231,-589,0,0,0
11567,88,949,510,-109,1956,-5320,-296,173,-612,0,0,0
11600,-32,900,545,-688,2170,-4990,-281,134,-631,0,0,0
11633,-186,844,627,-103,2355,-4781,-256,93,-659,0,0,0
11667,-393,890,714,577,2243,-4444,-221,56,-684,0,0,0
11700,-515,739,651,857,2109,-4352,-182,21,-702,0,0,0
11733,-821,886,610,1087,2245,-4318,-137,-21,-724,0,0,0
11767,-1168,965,752,890,2161,-3767,-87,-52,-744,0,0,0
11800,-1173,934,777,709,1753,-3157,-36,-80,-767,0,0,0
11833,-1027,841,628,449,1267,-2292,2,-92,-783,0,0,0
11867,-890,771,447,246,1140,-1315,23,-95,-801,0,0,0
11900,-844,671,380,-119,1143,-394,52,-95,-821,0,0,0
11933,-844,603,302,-517,1301,47,78,-84,-845,0,0,0
11967,-832,551,305,-743,1583,328,124,-75,-867,0,0,0
12000,-863,579,502,-666,1601,468,164,-68,-890,0,0,0
12033,-914,582,621,-763,1359,767,187,-64,-904,0,0,0
12067,-933,602,598,-1257,1155,1225,212,-59,-905,0,0,0
12100,-954,468,535,-1872,954,1329,234,-43,-893,0,0,0
12133,-1013,256,527,-2843,745,1378,260,-1,-871,0,0,0
12167,-1030,-31,426,-2374,253,638,271,57,-841,0,0,0
12200,-931,167,285,-1196,-66,517,273,95,-821,0,0,0
12233,-922,293,278,-68,-300,490,270,101,-808,0,0,0
12267,-873,373,129,235,-278,428,264,89,-801,0,0,0
12300,-851,420,78,-149,9,336,260,78,-797,0,0,0
12333,-858,328,95,-695,303,192,265,90,-790,0,0,0
12367,-917,209,290,-343,314,-33,273,100,-789,0,0,0
12400,-945,220,388,336,187,-270,276,100,-787,0,0,0
12433,-902,275,362,610,-5,-450,276,90,-793,0,0,0
12467,-888,346,310,841,-24,-564,269,81,-803,0,0,0
12500,-908,448,299,831,-15,-601,266,67,-808,0,0,0
12533,-888,470,282,522,-11,-517,266,59,-813,0,0,0
12567,-862,445,259,318,23,-414,264,53,-815,0,0,0
12600,-879,420,270,310,8,-327,262,54,-819,0,0,0
12633,-886,400,270,297,-74,-258,259,54,-820,0,0,0
12667,-875,377,275,305,-147,-204,257,50,-824,0,0,0
12700,-886,369,285,306,-91,-114,252,46,-826,0,0,0
12733,-886,376,275,271,-46,-186,250,41,-829,0,0,0
12767,-892,377,264,188,-45,-139,249,38,-829,0,0,0
12800,-909,372,257,167,-32,-253,248,41,-830,0,0,0
12833,-906,363,249,80,-18,-225,246,42,-831,0,0,0
12867,-907,352,245,6,6,-207,247,43,-829,0,0,0
12900,-915,354,240,3,30,-156,244,45,-828,0,0,0
12933,-907,338,239,-36,19,-124,243,49,-826,0,0,0
12967,-902,312,239,27,-26,-160,241,53,-826,0,0,0
13000,-904,306,239,56,-85,-160,238,55,-826,0,0,0
13033,-917,304,244,68,-58,-142,235,57,-824,0,0,0
13067,-938,310,247,-38,-31,-150,232,59,-824,0,0,0
13100,-960,274,264,-137,-2,-169,231,64,-822,0,0,0
13133,-976,258,281,-46,-76,-245,229,71,-820,0,0,0
13167,-981,247,285,27,-117,-269,226,75,-819,0,0,0
13200,-966,222,286,160,-155,-269,221,78,-821,0,0,0
13233,-924,201,276,406,-238,-269,213,78,-821,0,0,0
13267,-915,234,270,643,-315,-284,204,65,-825,0,0,0
13300,-908,273,273,753,-343,-301,194,51,-831,0,0,0
13333,-912,305,293,673,-301,-313,183,40,-838,0,0,0
13367,-896,320,298,572,-239,-266,178,27,-841,0,0,0
13400,-884,321,301,395,-129,-173,170,17,-843,0,0,0
13433,-865,313,301,226,-83,-138,164,14,-844,0,0,0
13467,-864,292,303,237,-79,-120,163,8,-846,0,0,0
13500,-889,282,300,187,-62,-105,162,9,-844,0,0,0
13533,-898,269,295,105,-21,-40,160,8,-846,0,0,0
13567,-900,249,309,78,-24,-38,157,7,-846,0,0,0
13600,-900,239,314,133,-69,-2,155,5,-847,0,0,0
13633,-904,241,318,264,-91,-50,152,1,-847,0,0,0
13667,-919,271,329,270,-80,-105,151,-4,-848,0,0,0
13700,-911,269,345,255,-84,-84,148,-9,-851,0,0,0
13733,-904,277,343,288,-68,-54,145,-15,-852,0,0,0
13767,-911,310,343,303,-85,-39,144,-22,-856,0,0,0
13800,-892,328,342,162,-107,-20,141,-28,-858,0,0,0
13833,-876,316,343,52,-79,63,140,-29,-859,0,0,0
13867,-886,329,333,-111,3,151,138,-32,-857,0,0,0
13900,-889,319,324,-259,66,122,142,-26,-855,0,0,0
13933,-876,284,326,-308,104,190,144,-21,-855,0,0,0
13967,-869,269,323,-308,77,181,146,-15,-853,0,0,0
14000,-841,242,303,-266,83,216,151,-10,-850,0,0,0
14033,-807,250,303,-115,72,295,150,-7,-849,0,0,0
14067,-761,232,248,215,74,397,155,-13,-848,0,0,0
14100,-747,285,188,496,139,444,156,-29,-850,0,0,0
14133,-708,325,170,370,227,379,164,-41,-853,0,0,0
14167,-952,390,158,187,431,312,175,-53,-856,0,0,0
14200,-1282,490,254,-193,494,7,192,-54,-859,0,0,0
14233,-1157,380,241,-354,364,184,200,-47,-861,0,0,0
14267,-1048,275,312,-46,321,385,206,-50,-862,0,0,0
14300,-888,305,267,-59,183,347,213,-55,-858,0,0,0
